Text,Label
"সব মানুষের মধ্যে জয়–জয়ের সমঝোতা করুন—সংগ্রাম নয়, পারস্পরিক উন্নতির মানসিকতা গড়ে তুলুন।",2
নতুন অভ্যাসের সাথে আনন্দ যুক্ত করো,2
ভালো অভ্যাসকে সহজে করে তুলতে পরিবেশ সাজাও,2
"পরিবার, বন্ধু ও সঙ্গীর সাথে রিলেশনশিপ ইনভেস্ট করুন এবং প্রয়োজন হলে থেরাপিষ্টের সাহায্য নিন",2
নিয়মিত ভাষা প্রয়োগে সম্পর্কের পরিপক্কতা আসে;,2
প্রতিদিন এক বা একাধিক নির্দিষ্ট সময় নির্ধারণ করে বিরক্তি ছাড়া কাজ করুন,2
ভয় ও সন্দেহ আমাদের জন্য ইঙ্গিত—যা ভয় জাগায় তা জীবনের মূল কাজের দিকে নির্দেশ করে। শঙ্কা কেন্দ্র করে এগোতে শিখুন।,2
নিজের মূল্য অন্যদের এপ্রুভাল দ্বারা নির্ধারণ করবেন না; নিজের স্বীকৃতি নিজেরাই দিন।,2
দৈনন্দিন অভ্যাস ও নিয়ম মানলে রেসিসটেন্স বাধা দিতে পারে না আপনি এগিয়ে যাবেন।,2
প্রতিভার চাইতেও প্রচেষ্টা বেশি গুরুত্বপূর্ণ,2
যারা দেশের জন্য জীবন দিয়েছে যারা আহত রয়েছে তাদের তাদের পরিবার এবং তাদেরকে সঠিক একটা মূল্য দেওয়া দরকার এই সরকারের।,2
"ব্যবসা করলে সিগারেটের ব্যবসা না করে আতরের ব্যবসা করবেন, লাভ না হলেও ঘ্রাণতো পাবেন।",2
শান্ত সুস্থ নির্বাচনের জন্য তত্ত্বাবধায়ক সরকারের বিকল্প নাই।,2
নিজের অনুভূতি ও প্রয়োজন অনুযায়ী সিদ্ধান্ত নিন,2
ফোনের বিষয়টা পুনরায় বিবেচনা করা উচিত।,2
দাঁড়ি পাল্লা হোক তরুনদের স্বপ্নের প্রতীক।,2
উচিত ছিল রাষ্ট্রপতি শাসন ব্যবস্থায় ফিরে যাওয়া।,2
ছেলে একেবারেই নষ্ট হয়ে গেছে তাই তাকে ভালো করে চিকিৎসা দেওয়া হোক।,2
এত দুর্বল প্রশাসন দিয়ে দেশ চলে না অবশ্যই একজন পুলিশ কর্মকর্তা যদি দেশের স্বার্থে ক্ষতিগ্রস্ত হয় তার সম্পূর্ণ ফ্যামিলির দায়ভার সরকারকে নিতে হবে🤬,2
